V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
6250.1025,6445.4033,6509.712,6824.0195,7028.926,7184.626,6854.962,7300.845,7009.2764,7433.5156,8298.511,8512.224,8764.025,9039.479,8783.921,8115.4126,8426.246,8390.743
1975.4247,1940.9446,1794.3136,1632.0938,1649.5173,1741.3541,1830.6936,1787.6619,1827.8904,1873.9971,1896.7664,1772.7949,1802.4733,1827.2139,1714.2281,1679.8472,1715.2595,1828.0858
918.7672,830.59424,766.7035,783.55646,836.069,862.42645,909.97723,925.0006,955.2202,972.8693,978.54535,1021.93005,1106.9346,967.495,916.41583,865.6406,884.88873,890.90247
1382.8406,1332.0574,1360.0582,1335.328,1356.5743,1400.2228,1444.5579,1399.778,1455.0172,1493.6478,1720.011,1737.1538,1609.6163,1506.4812,1545.1451,1447.6295,1452.5543,1440.2418
1528.7415,1503.5712,1490.755,1432.6263,1398.6531,1418.274,1464.7843,1493.1813,1487.2721,1547.315,1572.6423,1550.0375,1535.4174,1504.0862,1438.2289,1379.4968,1385.9275,1398.7726
1107.6902,934.2167,823.841,858.0668,959.9192,1018.3375,1176.4241,1170.5878,1242.0944,1255.6644,1299.713,1300.026,1547.3553,1248.3331,1032.8593,957.69824,1088.5273,1064.6052
2982.653,2743.5645,2531.0303,2441.1597,2485.316,2758.3274,2838.1406,3098.0405,2980.5918,3229.7644,3471.33,3977.376,3539.3882,3273.505,3029.0842,2371.5396,2511.0513,2566.4531
1265.0996,1182.4092,1125.9324,1058.1809,1057.9551,1088.7056,1272.7755,1269.1628,1174.1703,1171.2178,1308.1938,1313.7184,1290.3488,1090.7526,1096.235,1026.6844,1029.7966,1064.1544
3550.5676,3192.3328,2836.7349,2400.668,2272.2524,2329.811,2579.8042,3102.9,3549.1304,4297.397,4494.289,4617.986,4142.2075,3452.2156,3084.1296,2277.8562,2323.4756,2364.0474
1279.7554,1307.2461,1250.8455,1156.4082,1146.6716,1120.3746,1096.8939,1108.9773,1107.7572,1153.9585,1133.091,1126.1136,1161.8043,1207.0802,1208.2437,1157.6263,1120.048,1118.2404
9246.576,9004.255,8153.273,7699.685,7681.0356,7452.6377,7474.8716,7777.2744,8332.997,8526.739,8481.438,8461.136,8750.53,8541.648,8167.216,7876.734,7695.894,7508.985
11042.273,11342.512,9976.19,8757.546,9393.244,11467.93,12041.203,12046.349,11243.566,12038.367,11967.195,11678.807,11477.735,12466.619,9876.1875,7117.129,8255.406,10985.889
769.9347,755.06323,747.5911,748.0158,760.36316,733.68005,705.1494,690.0608,698.11554,708.9704,746.4059,765.25854,765.37335,716.87756,703.8101,695.55237,685.4858,692.1297
1423.6646,1310.8789,1219.9421,1231.0707,1210.237,1117.0732,1302.3987,1304.261,1438.6335,1336.1226,1491.1718,1531.7203,1639.9844,1413.7709,1411.446,1383.9666,1344.4214,1216.6205
6812.2607,6867.167,7010.53,6854.7383,7477.354,7961.3135,7809.384,7710.6377,7512.315,7712.459,7797.802,7905.144,7788.801,7824.403,7834.093,7269.1562,7650.623,7679.9663
1257.6826,1279.2018,1109.946,1087.8203,1080.4641,1192.7527,1157.5012,1227.7018,1314.0161,1501.9769,1541.7714,1556.8914,1370.6824,1200.5679,1152.6266,1067.8474,1045.2498,1142.6472
8047.1685,6954.746,7027.598,6341.6846,6107.342,6529.1807,7044.314,7206.2134,7378.37,7641.2812,8819.828,9462.952,9090.949,7806.863,7897.8125,7267.1562,7241.464,7199.6226
909.2719,907.2604,847.4852,870.21484,896.4727,921.3602,931.23004,950.13,968.9203,1005.70795,1005.10065,1030.3162,1050.8845,1001.23816,927.4054,869.1593,930.2393,924.4821
1140.8967,1032.7003,957.18945,933.94916,986.9805,996.78455,1005.84607,999.2897,1038.0248,1105.6503,1121.356,1144.7797,1145.4043,1046.088,994.33417,984.19336,971.41205,978.5296
1012.1477,997.0123,970.7313,887.9884,886.46313,851.2698,960.9498,963.3933,1030.9368,1071.2479,1254.6372,1095.0905,1088.843,1046.7632,1092.2297,927.2877,1004.62036,1012.4673
9945.678,8856.013,7775.4653,7045.3154,6777.4795,8120.9307,9076.482,9948.388,10081.607,9575.886,9253.179,10454.477,10759.83,9991.082,9499.762,7426.188,8375.972,9704.501
7755.0986,6841.207,4994.5957,3967.4045,3569.9172,3945.8853,4720.0913,5790.9805,5672.8193,5642.8306,5652.21,6604.506,8292.624,7979.6855,7096.1836,4971.901,4987.839,4412.5312
937.28204,892.3252,865.1624,840.9547,881.8283,913.79816,931.78357,949.1572,952.93365,960.95135,988.1261,993.46124,1037.7706,1009.8932,980.97504,941.0357,961.955,961.558
936.78827,968.5682,973.2489,986.48486,1015.0286,1020.0083,1067.6373,1084.9795,1138.4039,1134.3203,1130.2468,1108.1924,1140.1884,1126.5626,1119.8655,1086.5187,1104.7394,1082.3596
7858.5176,7584.1846,7391.5537,6899.7876,6864.3765,6631.7847,6840.2446,7095.7627,7118.693,6992.313,6851.966,6863.683,7017.4844,6729.292,6712.477,6767.567,6588.135,6031.2793
1160.2205,1065.9822,1034.8606,1077.2988,1152.1732,1145.9297,1130.7286,1152.8171,1141.7657,1216.1641,1241.6412,1318.9377,1382.6267,1308.7391,1290.1713,1096.2618,1236.5344,1185.5045
1053.1787,1014.85474,963.1544,964.75433,960.0448,1008.09045,1004.2985,1023.83545,1109.4393,1165.4059,1285.7595,1342.0271,1154.4835,1100.8319,1078.0922,1050.1238,1063.1017,1099.4554
8772.033,8264.193,7254.499,6288.674,7562.443,7499.655,8081.3647,8178.952,8650.528,8103.4844,10258.537,9016.75,10203.8545,9035.796,7709.6157,6532.0347,6179.177,6911.2295
5990.8335,5660.435,5540.7793,5118.1416,5542.8564,5850.86,6256.9917,6022.089,6330.6514,6448.8906,7717.506,7026.3306,7401.0703,6980.9033,6184.5005,5364.498,5325.787,5502.2417
969.5719,939.8687,913.0493,941.9343,1003.2019,1056.431,1095.6816,1117.5596,1070.6315,1038.1003,1174.5602,1224.8853,1132.3171,1086.2565,1095.3685,975.25793,1013.56165,999.2804
1146.3196,1082.4541,1094.0829,1089.1144,1088.7037,1121.8484,1132.734,1129.0509,1126.8789,1150.586,1180.0898,1196.6527,1217.0692,1203.9143,1184.5624,1079.0337,1151.3853,1123.3895
1297.221,1187.3357,975.47314,861.2358,906.8245,951.0881,1084.2639,1107.8793,1330.0645,1464.0596,1400.1041,1535.8308,1442.384,1231.3181,950.14636,841.25366,876.44525,948.83105
947.26404,868.3165,802.3119,784.2543,811.64307,867.8472,925.6009,877.9175,881.1176,933.055,1102.6001,1183.6448,1267.4401,1035.4901,858.7348,772.6884,805.5359,880.8619
1638.556,1528.2197,1435.31,1441.3884,1539.1086,1579.9569,1600.9165,1639.3732,1699.4395,1725.3517,1949.128,1915.6261,1766.0917,1590.0708,1616.5205,1541.6218,1562.0452,1526.9038
2218.4888,2111.7344,1997.6426,2040.7379,2150.1553,2187.5386,2049.6035,2181.7454,2263.2544,2481.003,2653.3872,2678.579,2556.3364,2335.4888,2199.322,1984.2714,2441.3806,2355.3179
1912.0609,1842.9263,1824.4355,1763.3462,1694.7086,1742.4348,1873.7152,1902.783,1900.0868,1829.8577,1807.1951,1805.6504,1808.9421,1832.9904,1818.2345,1776.2936,1702.6248,1732.9055
1310.0763,1185.947,1128.8607,1072.9165,1073.2208,1091.6523,1097.3726,1052.36,1059.6465,1112.8586,1182.6335,1178.3387,1188.1157,1113.9982,1081.4509,1022.0123,990.03217,1004.51605
1393.6371,1363.4119,1312.3339,1274.8896,1318.2318,1445.4427,1649.0093,1581.1349,1560.3866,1617.2927,1701.8228,1547.2125,1455.6621,1423.922,1363.516,1316.5151,1385.5542,1451.0027
3194.375,3464.394,3140.8179,2945.6003,3557.4976,3499.617,3677.8936,3853.5544,3992.6294,4231.05,4188.7197,3997.5647,4090.5547,4087.1338,4100.0728,3636.3809,3847.768,3588.5698
1515.1772,1423.3455,1181.8558,1073.4624,1131.2006,1093.7374,1249.0559,1355.5336,1321.3839,1157.889,1295.9805,1303.2698,1582.2909,1424.3746,1230.436,1065.3899,1039.9025,1129.6245
1428.0272,1341.4495,1373.9014,1266.1931,1196.7615,1265.9774,1372.6503,1418.1188,1364.2313,1427.2379,1593.2079,1595.7837,1468.3936,1384.1787,1355.8296,1252.0295,1225.319,1266.743
936.58704,921.29266,943.38477,904.18445,872.3618,885.2538,903.69257,963.1845,937.4574,915.61395,974.9557,990.38885,999.9166,1009.8917,1111.8341,1000.6391,948.5216,934.848
8466.745,6825.479,6024.303,5963.2373,6086.0664,6368.2983,7540.141,7566.3555,7987.243,8335.473,9005.203,9288.987,8776.045,7790.2886,7976.591,7170.3374,7336.7354,7357.5967
1691.6256,1769.8757,1660.0786,1702.4231,1760.2988,1980.7305,1855.6931,1937.103,1801.8528,1928.433,2126.4316,2199.737,2119.5034,2164.649,2223.4253,1992.7133,2106.187,2164.269
3731.702,3510.0542,3305.252,2822.9321,2260.5713,2087.4775,2009.3608,2195.3877,1525.6484,1862.0137,2056.0298,1392.9766,1853.8564,1641.9004,1656.3691,1429.7827,1033.729,1770.9331
1873.3794,1915.1555,1820.0759,1799.6023,1852.2468,1906.1445,1973.1074,2021.1854,2003.0013,2034.1609,2117.4446,2146.0405,2067.2288,2091.8147,2041.4648,1926.2505,1998.3558,1955.997
2586.8193,2386.8193,2376.8027,2021.0573,2169.0122,2526.772,2621.2393,2464.4873,2401.2407,2586.979,2610.7842,2609.8809,2636.3389,2418.253,2303.6672,1987.2711,1940.2694,2076.5063
1343.8958,1294.0647,1198.9553,1195.3684,1199.5776,1247.4741,1266.5945,1296.3136,1281.6105,1297.788,1311.008,1350.9208,1342.4564,1303.8423,1261.9354,1190.2676,1211.3695,1263.3505
4668.402,4306.1143,4014.3862,3915.148,4099.8765,4251.5996,4082.222,4360.608,4115.702,4087.687,4030.5205,4430.9463,4749.3037,4537.721,4377.5864,4077.196,4017.396,4021.9302
7354.078,6769.9854,5804.1865,5467.7725,5870.988,6317.2827,6976.772,7185.7246,7426.1113,6919.2583,7390.79,8014.2344,9281.084,7544.3096,6477.452,5433.0967,6008.57,6469.764
7927.306,7032.1807,6607.251,6516.4233,6658.7734,7077.171,7037.05,7085.442,7174.3,7717.4307,8483.669,9080.57,8870.42,8069.948,7401.6934,6896.252,7176.7915,7314.7676
3241.274,3300.625,2903.9436,2974.7449,3081.5728,2952.421,2855.6191,3227.9138,3580.1865,3826.4075,4097.351,4117.602,4609.7686,4471.8374,4312.909,4065.2678,4156.8745,3847.8386
7427.993,7560.99,7633.312,6984.611,6399.237,6627.8364,6803.0327,6391.1274,6873.6255,7472.974,8239.006,8256.865,7488.75,7525.7393,7038.5386,6123.6367,6045.3164,6612.382
922.48584,998.8571,1012.41815,972.23193,917.702,889.3167,961.4652,978.48193,1035.852,1042.9243,1073.3021,1010.05804,1021.7626,1016.50714,1027.2299,992.1128,964.6332,919.3171
5916.037,6123.751,5903.2563,4898.1616,4946.0317,5177.3706,5874.009,6112.874,6423.826,6482.3857,6863.406,6441.1157,6464.902,6663.415,6766.9233,6144.3516,6232.3,6205.423
1289.3668,1262.4885,1244.0542,1255.2448,1268.5087,1287.3925,1320.3641,1322.5337,1311.4153,1309.2103,1294.0873,1289.755,1282.6252,1246.1785,1222.973,1205.4463,1253.5889,1261.2769
938.724,987.7447,972.73773,964.9313,952.86115,1108.6288,1099.2953,1130.9219,1086.674,1122.632,1134.791,1145.7803,1117.8232,1118.7328,1110.7072,1089.7389,1104.8986,1145.2344
1033.7036,909.51306,873.1042,885.301,955.91223,931.5238,955.10046,949.7241,961.2817,989.3322,1060.5822,1045.4882,1052.9451,977.8572,920.3368,839.1323,959.018,939.4669
1778.489,1616.3087,1488.9236,1425.3627,1467.8503,1583.6199,1686.4092,1677.8365,1677.4812,1881.4512,2074.3386,2118.16,1920.9901,1773.4767,1560.2067,1396.3127,1586.3213,1619.2064
1216.1997,1105.4802,1092.7836,1073.4951,1122.9882,1141.0734,1188.8204,1171.4131,1186.9103,1212.0359,1237.7201,1217.1721,1266.5748,1249.8878,1173.2738,989.64844,1149.7773,1129.9111
1489.9082,1408.679,1469.8593,1213.3755,1202.3054,1349.3721,1363.7915,1361.3606,1345.6163,1516.5541,1840.9062,1928.5714,1654.1903,1473.2949,1375.8093,1097.2186,1220.0381,1275.0222
1236.1022,1081.7832,818.9572,603.85986,665.72144,892.66266,1134.196,1007.2756,935.2829,1119.235,997.37305,1266.3741,1267.8234,1019.47784,858.52295,708.9606,766.38513,761.8096
1246.5565,1256.5764,1239.7306,1207.7417,1181.6272,1200.8383,1274.3691,1212.3545,1172.5306,1176.2786,1269.1233,1215.4451,1291.7156,1266.27,1210.5181,1132.7972,1043.4417,1173.9897
1178.9803,1234.9999,1298.5349,1187.0765,1089.9338,1361.5146,1511.8424,1398.5911,1327.1355,1606.4722,1508.2512,1460.656,1335.4769,1365.0732,1288.7477,1048.969,989.3806,1101.0525
6028.08,6113.976,5738.037,5509.994,5527.2417,6325.9707,6510.073,6706.1963,6379.0776,6725.938,5949.255,5588.8804,6015.118,6258.075,6213.971,5674.4097,5966.115,6997.493
7083.2407,6972.386,6507.989,5743.074,6052.7563,6136.517,6844.673,6169.612,6637.2095,7768.1777,8009.2915,7744.0586,7447.1484,6450.1343,6043.7607,5506.2505,5234.5024,5992.693
1153.1683,1098.2639,1129.2589,1191.8665,1218.2117,1255.5774,1277.7784,1181.5032,1190.571,1292.6232,1315.503,1317.1469,1350.5535,1242.7552,1179.5286,1145.8418,1159.2374,1152.4775
849.19244,840.991,823.00446,818.5634,826.5435,819.4899,755.91833,769.5287,838.51086,890.36487,1009.02155,1087.2534,1074.2335,1033.2292,948.27203,761.0921,900.17267,863.2043
4166.8843,4261.6016,4038.0437,3905.4636,4095.62,4220.2085,4024.5771,4220.1987,4294.395,4433.512,4451.897,4470.9165,4487.3853,4447.6704,4266.895,4053.051,4277.103,4220.491
958.71356,897.588,866.79156,839.36816,877.06946,923.57526,977.20776,927.74414,931.072,968.11316,966.6352,969.8351,964.73846,925.172,870.2855,796.0779,855.48975,896.0236
9730.81,9502.482,9296.979,8741.189,8820.333,8763.48,9197.35,9027.772,8834.793,8825.008,8310.39,8324.337,8909.608,7944.916,7066.293,7279.9053,7355.941,7482.9155
1299.8054,1204.042,1138.7529,1179.3663,1216.7881,1250.4819,1278.7382,1276.1921,1304.8461,1401.3239,1405.701,1449.0144,1435.2828,1306.5914,1214.2625,1166.9025,1253.6002,1254.9122
1940.775,1817.8115,1762.852,1569.2922,1632.0225,1638.5583,1851.8547,1707.603,1836.3229,2074.941,2385.2761,2251.5354,2349.7178,1837.7891,1587.5508,1442.9847,1553.042,1579.5153
871.4826,812.4454,759.14453,787.8073,813.28687,849.80817,873.6339,883.7775,890.4766,907.40027,901.5341,904.0025,915.15393,893.6192,883.54114,864.8591,881.64166,878.8634
4821.092,4753.9985,4063.8804,3953.1438,4263.933,4271.8745,4212.468,4331.2417,4421.83,4654.9224,4747.017,5099.5776,5019.328,4462.428,4166.3877,4360.235,4514.3735,4548.2407
987.032,936.7527,887.5214,798.72253,808.85767,842.1693,943.9785,963.847,1006.8932,980.3884,985.4622,1048.5905,1076.756,998.9805,946.3252,834.0005,839.7079,859.3731
1290.6694,1267.9906,1151.0573,1041.3368,1028.3074,1070.6777,1093.7301,1119.5109,1160.3342,1244.1359,1369.2642,1344.4423,1282.4785,1294.3884,1242.0996,1092.338,1085.3838,1109.5581
1910.8872,1867.0552,1777.2048,1507.2112,1481.4752,1483.1497,1478.6764,1601.1924,1810.5662,2072.7412,2360.3325,2232.445,2092.7942,1784.7468,1568.569,1310.1825,1544.516,1520.1592
4858.864,4344.3726,4120.5674,4151.4873,4067.866,4424.267,4622.3345,4363.0327,4835.1436,4846.483,4774.774,5026.8604,4908.129,4319.4443,4067.601,4328.663,4301.3594,4750.531
4943.2344,4574.9995,5036.5923,4292.952,4519.6055,4470.179,5037.205,4442.263,4791.4775,3986.063,4286.08,4134.9214,4853.6934,4745.134,4533.94,4030.425,3464.969,3539.8518
5582.477,5173.913,5483.5605,4860.6978,5032.238,5834.369,6456.564,5285.8774,4769.428,4872.1523,6059.022,5930.2515,5685.557,6053.0356,5975.7026,4554.636,4603.0864,5551.445
3301.0034,3220.092,2817.7441,3186.8428,3513.6387,3881.1445,3802.9497,3761.526,3870.9937,4652.706,5896.4834,6262.0273,5467.1885,4133.918,3416.909,3446.273,3838.2573,4202.152
8668.079,8575.837,7830.93,7598.566,7750.8125,7833.8657,8134.127,7958.7886,8103.9023,8349.576,8403.13,8277.82,8260.253,7974.1353,7496.2417,7242.3384,7365.6616,7782.9014
8577.1045,8483.875,7318.826,6056.2456,6330.593,7052.0127,7684.15,7452.028,7668.064,7785.405,8070.852,8489.904,7780.916,7033.9893,6238.3594,5642.3687,5377.258,5723.8984
7576.05,7147.3623,6850.044,6141.394,6566.344,6624.9272,6920.8604,7086.7266,7522.1055,7198.9907,7671.67,7907.5947,8970.432,7773.914,8111.559,6681.5283,6861.2437,6890.605
7620.675,7355.302,6406.371,6160.0225,6689.4727,7015.934,7410.356,7703.208,8901.725,8098.9424,10499.775,10933.105,10234.652,8158.249,7242.295,5988.3438,6065.4336,7089.8145
1285.14,1296.082,1320.1473,1260.2634,1218.0989,1209.8691,1224.3804,1218.8837,1270.0005,1292.4856,1374.8392,1388.8077,1357.1571,1272.8087,1244.7035,1246.2305,1183.532,1144.1232
1421.6926,1412.6259,1304.9589,1223.2744,1262.3374,1360.5626,1335.212,1354.768,1398.3534,1440.0363,1498.0253,1505.5858,1528.7034,1461.9651,1390.3497,1243.6858,1359.5342,1388.0527
2537.377,2705.795,2712.118,2818.9043,2705.979,2784.6719,2638.3218,2820.1013,2866.4507,2976.4644,2796.0713,2845.5168,2708.8962,2618.7563,2111.4512,2381.8997,2104.764,2796.6777
4675.123,4553.5093,4670.9443,4543.5625,4197.387,5462.4434,5579.4004,4121.1797,4469.6846,6152.8438,5990.7544,6078.203,5517.253,4541.5117,4392.249,5416.5664,4622.4795,5927.166
6463.4727,5785.902,5082.2275,4522.676,4562.591,5317.188,5452.3794,5709.0073,5722.3496,5228.76,5114.7153,5496.428,5683.204,5459.551,4934.063,4607.952,4834.4907,5296.8013
3696.6387,3530.852,3004.551,3128.5767,3130.3975,3916.0044,4130.055,4426.7104,4277.474,4240.56,4224.04,4453.648,4486.1753,4323.7725,4299.3535,4166.376,3934.2856,3925.1687
979.4884,997.0456,1011.13904,1021.2897,1036.9078,1057.4478,1054.3108,995.50696,1026.5414,1014.2251,1062.9867,1059.8312,1016.399,983.804,1010.13617,1012.7211,1023.8053,1033.707
4649.802,4759.8906,4513.127,4368.9,4227.026,4031.492,4250.0293,4332.054,4427.4404,4371.567,4302.395,4231.4736,4323.3423,4376.76,4267.227,4225.469,4010.88,4098.852
6002.027,5640.7305,5458.297,4922.9185,4889.5444,5333.563,5587.142,5692.927,6098.181,6026.2646,5679.7026,5673.628,6045.011,5784.707,5494.761,5044.4526,5563.286,5707.584
1041.8567,1018.37494,937.08777,880.6162,898.1906,965.694,973.99036,969.7734,984.6274,1043.0947,1014.96423,1007.24194,1022.88934,1005.6286,938.8058,899.1372,969.9611,987.6281
8917.702,9238.791,9844.575,10204.382,9235.49,10079.865,10367.602,10083.802,9438.775,9922.696,10801.118,10550.869,9755.023,9145.799,9366.884,9158.73,6045.176,10153.213
936.85815,951.89355,940.9161,908.0707,931.5867,985.57245,882.68976,936.11816,855.72736,898.37744,954.3895,1043.5818,1017.3158,984.03876,1031.8768,887.322,866.3365,876.2007
7535.6963,7841.3936,8146.7124,8311.378,8407.307,8394.706,7829.719,8007.832,7830.9834,8193.067,8554.64,8928.091,9065.795,8996.416,8752.7705,8358.216,8731.48,8575.274
900.5915,893.17035,871.58997,869.0331,876.947,868.5176,875.4751,875.3982,873.74445,879.6896,873.37115,869.01544,873.2866,868.6815,854.1661,840.4025,851.50635,849.4856
901.2941,741.4468,635.8385,543.838,624.37427,625.34344,746.69446,728.40027,823.8462,850.51935,945.60406,841.09894,943.8187,803.27045,686.72253,636.8068,743.4549,764.3237
1567.8186,1541.609,1462.9923,1303.5579,1301.1263,1424.4222,1468.5599,1523.1151,1605.3999,1638.201,1705.9087,1678.5293,1613.1146,1504.9955,1500.2609,1341.0023,1375.643,1413.6919
2281.7173,2278.4448,2315.3794,2347.6382,2364.428,2395.1938,2396.8232,2434.0093,2445.8896,2447.3145,2508.9646,2506.6702,2450.4321,2351.757,2286.3337,2222.4204,2327.4258,2325.6055
1283.9615,1336.961,1284.8446,1287.9558,1318.5493,1273.7756,1237.6726,1241.8379,1358.2604,1438.5244,1408.8442,1388.6232,1391.4337,1328.1582,1263.898,1262.9661,1316.0323,1278.1249
3601.1404,3639.9158,3329.9802,2970.8882,3175.787,3367.6543,3505.8157,3347.499,3562.7517,3987.669,3615.0974,3663.141,4266.4556,4170.34,3706.399,3301.0588,3541.9133,3451.9792
2243.969,2359.7407,2648.198,2966.2476,2752.1826,2764.6936,2608.5098,2802.6438,2886.5676,2986.0024,2898.0728,2851.7502,2676.1482,2823.1997,2890.402,2600.2842,2710.7249,2680.5325
1338.0853,1354.3088,1366.952,1279.7499,1304.2882,1299.7072,1348.3473,1388.5409,1428.0042,1416.0172,1508.9994,1445.7522,1423.823,1417.2633,1411.5023,1342.2592,1400.0636,1368.9669
9309.352,9143.284,8671.109,7864.046,7708.73,7725.5073,8047.715,7776.114,8324.166,8967.185,9411.827,9470.254,9399.897,9029.519,8243.842,7548.7207,7769.7046,8162.052
921.42554,998.9968,960.46484,914.7804,843.9771,879.0654,846.3865,918.6953,935.68164,994.29285,1009.82184,1007.4398,970.028,991.1844,989.7,946.5333,893.53564,878.59863
967.6112,1000.82336,962.4393,960.5789,964.0707,962.1085,964.546,961.41656,1000.7455,1051.6263,1023.48145,1000.9029,980.58246,935.8324,917.0951,929.6919,934.5043,934.36914
3611.3008,3384.7676,3670.1174,3780.9548,3985.9668,3999.096,4274.602,4269.502,4092.8633,4236.5737,4645.754,4545.042,4286.0,4096.852,4204.565,3699.8076,3844.7554,3860.587
5410.636,5219.592,5023.8633,4047.7021,4102.0605,4402.5127,4398.617,4399.0024,4300.7163,4422.803,4913.429,5213.843,5355.6465,5102.9043,4259.913,3786.6064,3655.9414,3536.2935
5624.0884,5258.9043,5455.895,5290.658,5531.905,5668.9873,5066.5674,4754.8936,4988.3047,5197.8516,6007.9365,6332.379,6559.706,6082.9116,5800.011,5012.487,5421.3193,5394.579
3643.0728,3287.608,2806.1277,3138.516,3117.6492,3319.7922,3436.2783,3553.699,3726.2952,3738.8481,3771.5913,3988.0737,3752.2874,3509.2075,3222.7693,3118.6714,3147.6384,3322.028
802.4321,716.3079,672.3449,586.2417,631.6301,607.2998,641.568,607.66034,633.552,674.942,824.22186,755.1377,913.5117,682.60754,631.8456,511.0732,551.1002,631.6582
6036.814,5396.533,5365.177,4631.7197,5882.296,6104.654,5801.3447,6483.5366,5565.459,6228.428,6567.2217,7248.097,7767.659,7151.701,6828.95,5167.5615,6481.736,6150.3687
5057.653,5061.581,4779.5474,4658.2812,4849.514,5078.545,5251.0635,5241.053,5084.268,5354.0024,5457.717,5488.1895,5435.531,5523.1797,5360.2036,5103.2646,4988.382,5287.3706
7907.16,7939.5957,7076.1855,6897.757,6704.9614,6457.987,7010.1797,6728.6846,6757.714,7161.199,7138.5093,7021.522,7681.6157,7515.5967,6733.8066,6242.4253,5522.802,5832.495
707.40045,681.1075,679.2392,737.93005,863.2992,906.2598,958.91064,971.9253,1008.7451,1116.1704,1102.2375,972.34125,889.7009,846.2804,819.25824,731.5016,835.979,872.5391
6395.593,6261.738,6387.2983,6191.1543,6071.406,6196.1353,6372.572,6451.61,6477.138,6603.5854,6673.2593,6665.4517,6873.824,6950.806,7042.041,6626.477,6498.455,6453.9126
2233.369,2069.4124,1981.3951,2012.5983,2068.8882,2161.4792,2174.17,2153.2896,2185.0298,2219.3025,2526.2065,2493.4768,2441.673,2230.072,2174.36,1985.7438,2118.0098,2111.9067
4860.034,4731.4233,4337.8643,4153.9355,4338.4736,4466.183,4465.0205,4252.5024,4323.9697,4634.4526,4487.074,4364.1133,4562.879,4247.586,3788.2625,3802.743,4107.1035,4235.217
1235.9188,1228.5498,1162.4408,1118.2194,1125.314,1131.0677,1181.5056,1261.2395,1273.9999,1281.3848,1256.0225,1221.0751,1209.6204,1170.9556,1123.8317,1166.743,1167.5331,1171.5245
7468.094,7535.253,7532.575,7215.945,7647.678,7724.795,7548.441,7599.0293,7616.8643,7882.1675,8072.5977,7724.366,7174.716,7467.4937,7351.649,6717.1533,7052.3066,6850.2773
7942.4404,7442.4033,7197.3076,7173.301,7045.2354,7353.5034,7676.2676,7809.958,8160.2065,8552.111,8828.103,9054.354,8434.886,8175.825,7900.134,7353.0,7359.1934,7577.354
978.26276,983.2582,988.28345,991.5413,992.39386,993.772,1057.219,1049.8789,1070.5745,1006.3465,980.61414,956.6286,978.0823,975.8094,967.4571,957.4761,918.5122,953.1538
5648.6323,5774.0293,5743.6885,6298.541,6565.6724,6816.865,6722.3193,6544.6934,6589.9824,6810.9316,6751.322,6729.0127,6803.5913,6701.3667,6541.84,5897.551,6248.3374,6334.7705
7868.2334,7855.367,7923.159,7748.5713,7738.4316,8100.7,8462.068,8797.582,8860.014,8810.332,8957.553,8899.66,8974.431,8961.723,9002.056,8857.556,8946.877,8831.048
1398.764,1322.7507,1339.2686,1399.8591,1455.4656,1402.9197,1216.8679,1518.6228,1247.2809,1112.9261,1430.4468,1599.5901,1165.1858,1153.5984,1226.0023,1224.6294,1457.2708,1384.8154
2768.8867,3064.2275,2867.7056,2556.3547,2864.574,3066.5083,3256.1074,3214.7505,2971.9233,3149.6775,3177.3003,3093.5747,3174.2827,3345.779,3314.8635,3154.4763,3170.9949,3154.5505
622.1614,506.57465,549.0902,614.027,689.58185,681.5629,685.847,701.95374,585.44275,660.4053,791.7908,900.2129,802.4569,771.93005,793.5557,676.85736,766.45746,669.869
4615.528,4320.4214,4305.4937,4270.1133,4230.966,4210.812,4088.131,4181.6963,4110.28,4373.104,4449.3574,4688.584,4285.1875,4101.1904,3726.705,3514.9434,3834.4949,3803.3079
1113.8761,1101.7703,1013.47266,1077.4591,1101.912,1121.786,1143.7941,1163.7184,1198.0596,1220.8014,1242.9706,1254.3617,1257.5941,1165.4434,1104.8994,1106.0787,1136.0217,1142.3848
6721.0996,6752.2314,6697.75,6779.9434,7162.7803,7207.0283,7049.7783,7400.269,7116.321,7311.535,7558.303,7764.869,7915.57,7909.2847,7862.7373,7375.6294,7552.754,7505.939
4260.839,3906.9863,3043.1118,3496.7507,4361.086,4633.004,5745.331,4881.5894,5215.471,5555.844,7501.4023,6290.6143,6743.9224,5023.1143,3480.3447,3533.0012,3422.0864,4171.8486
1111.8518,974.85443,783.6209,741.8689,892.91705,999.0279,1045.2745,1005.9153,1093.7909,1145.3657,1125.8252,1135.8087,1184.8639,977.85486,760.3774,727.47205,837.03973,911.19385
6063.028,5567.029,5457.2583,5413.375,5351.595,5479.4165,5456.531,5459.051,5739.479,5790.8438,5748.981,5933.468,6120.081,5837.626,5638.334,5448.989,5494.099,5546.0986
2780.7974,2798.362,3128.9978,3425.4797,3428.7021,2857.3853,2166.2632,2513.2693,2187.3164,2601.2231,2832.2676,3102.0005,3041.5085,3166.3674,2823.5684,2438.7625,3318.031,2642.1125
936.00964,877.12683,669.477,791.0872,917.1554,1020.7,1080.4224,1089.3683,1111.2518,1119.5463,1139.1279,1155.4569,1266.5212,1129.1053,830.9803,798.55005,1010.7599,1077.4956
